3e-06;0.007563
3e-06;0.007389
4e-06;0.00743
2e-06;0.007772
3e-06;0.007885
3e-06;0.007861
3e-06;0.007872
3e-06;0.007798
4e-06;0.007841
4e-06;0.008
2e-06;0.008016
2e-06;0.008131
2e-06;0.008456
3e-06;0.008265
3e-06;0.008604
3e-06;0.00857
4e-06;0.00854
4e-06;0.008888
2e-06;0.008743
3e-06;0.008855
3e-06;0.009046
3e-06;0.009099
3e-06;0.009707
4e-06;0.00923
2e-06;0.009384
3e-06;0.009418
3e-06;0.00955
4e-06;0.009565
4e-06;0.009739
2e-06;0.00966
3e-06;0.009894
3e-06;0.009908
3e-06;0.010109
4e-06;0.010124
4e-06;0.010178
3e-06;0.010239
4e-06;0.011364
4e-06;0.010428
4e-06;0.010583
3e-06;0.010709
3e-06;0.0107
3e-06;0.011353
4e-06;0.010903
3e-06;0.01194
2e-06;0.011353
3e-06;0.010918
3e-06;0.011373
2e-06;0.011293
2e-06;0.011413
4e-06;0.011475
2e-06;0.012046
3e-06;0.011671
3e-06;0.012101
3e-06;0.012521
3e-06;0.011799
2e-06;0.012396
3e-06;0.012251
5e-06;0.01273
3e-06;0.012366
3e-06;0.012967
5e-06;0.012504
4e-06;0.013026
5e-06;0.0187
3e-06;0.013206
3e-06;0.013306
4e-06;0.013093
3e-06;0.013474
4e-06;0.013177
4e-06;0.013586
3e-06;0.013667
5e-06;0.013528
3e-06;0.014087
3e-06;0.014264
3e-06;0.014167
4e-06;0.014459
4e-06;0.014559
3e-06;0.014562
2.1e-05;0.014563
4e-06;0.014878
3e-06;0.014992
4e-06;0.015271
3e-06;0.015172
3e-06;0.015169
4e-06;0.015101
3e-06;0.01555
3e-06;0.015616
5e-06;0.01559
4e-06;0.015909
6e-06;0.015745
3e-06;0.016025
3e-06;0.016199
3e-06;0.016438
3e-06;0.016597
3e-06;0.01674
4e-06;0.016189
3e-06;0.016715
4e-06;0.016851
4e-06;0.016881
4e-06;0.017134
5e-06;0.016851
5e-06;0.01737
5e-06;0.018514
3e-06;0.018246
4e-06;0.018065
7e-06;0.018477
7e-06;0.017778
5e-06;0.018022
7e-06;0.017619
4e-06;0.018265
4e-06;0.017807
5e-06;0.01788
4e-06;0.018415
4e-06;0.018452
6e-06;0.018675
5e-06;0.019008
5e-06;0.019181
6e-06;0.019773
5e-06;0.019403
5e-06;0.019018
5e-06;0.019468
4e-06;0.019691
4e-06;0.019762
5e-06;0.020572
5e-06;0.019732
4e-06;0.020189
4e-06;0.019658
4e-06;0.020623
4e-06;0.021107
5e-06;0.020627
6e-06;0.021085
4e-06;0.02124
4e-06;0.021243
5e-06;0.021747
4e-06;0.021177
8e-06;0.02227
3e-06;0.021723
3e-06;0.022261
4e-06;0.021325
4e-06;0.022032
4e-06;0.021793
5e-06;0.021831
4e-06;0.022683
4e-06;0.022266
4e-06;0.022377
5e-06;0.022426
4e-06;0.02261
4e-06;0.022583
3e-06;0.023341
3e-06;0.023639
5e-06;0.023459
3e-06;0.024229
4e-06;0.024372
4e-06;0.023685
3e-06;0.024509
4e-06;0.024668
4e-06;0.024154
3e-06;0.025171
5e-06;0.024066
3e-06;0.024627
3e-06;0.025423
4e-06;0.024227
4e-06;0.025932
4e-06;0.025922
3e-06;0.025007
4e-06;0.025893
4e-06;0.025562
3e-06;0.025987
3e-06;0.026205
5e-06;0.02617
4e-06;0.026142
4e-06;0.027187
4e-06;0.026698
3e-06;0.027475
5e-06;0.026411
4e-06;0.027316
5e-06;0.027691
4e-06;0.026438
5e-06;0.027282
4e-06;0.027345
4e-06;0.027641
5e-06;0.028089
4e-06;0.027347
5e-06;0.026987
5e-06;0.027717
3e-06;0.027863
4e-06;0.027921
5e-06;0.028036
5e-06;0.028786
5e-06;0.030031
4e-06;0.028335
5e-06;0.027576
5e-06;0.028842
3e-06;0.029182
5e-06;0.028826
5e-06;0.029732
3e-06;0.029884
5e-06;0.029655
5e-06;0.029756
5e-06;0.030174
5e-06;0.033394
5e-06;0.030325
5e-06;0.03058
4e-06;0.031559
5e-06;0.030808
6e-06;0.040157
4e-06;0.053659
4e-06;0.034859
4e-06;0.032055
4e-06;0.035142
4e-06;0.032673
4e-06;0.032149
5e-06;0.032604
4e-06;0.032465
5e-06;0.032961
4e-06;0.032785
4e-06;0.033351
3e-06;0.033395
3e-06;0.033585
5e-06;0.033554
4e-06;0.033854
4e-06;0.034118
4e-06;0.033572
5e-06;0.034262
4e-06;0.035281
4e-06;0.034569
4e-06;0.035308
4e-06;0.034721
4e-06;0.03497
4e-06;0.035152
4e-06;0.035202
3e-06;0.03643
2.2e-05;0.036412
6e-06;0.035628
6e-06;0.035818
4e-06;0.036658
5e-06;0.046224
6e-06;0.043387
4e-06;0.037086
4e-06;0.045448
4e-06;0.043862
6e-06;0.037603
5e-06;0.040102
5e-06;0.043264
5e-06;0.037708
5e-06;0.038196
4e-06;0.038271
4e-06;0.038857
5e-06;0.037921
4e-06;0.040092
3.8e-05;0.043263
4e-06;0.039411
5e-06;0.042517
5e-06;0.041401
4e-06;0.04197
5e-06;0.043931
4e-06;0.047988
3e-06;0.040114
4e-06;0.040159
4e-06;0.041192
4e-06;0.040322
3e-06;0.044031
4e-06;0.041741
4e-06;0.040742
4e-06;0.041965
4e-06;0.041172
4e-06;0.04146
4e-06;0.059686
4e-06;0.045653
4e-06;0.042039
4e-06;0.042137
4e-06;0.042753
4e-06;0.04319
5e-06;0.042752
4e-06;0.0415
5e-06;0.041573
5e-06;0.041663
5e-06;0.043457
4e-06;0.043014
5e-06;0.042772
4e-06;0.043041
5e-06;0.042892
5e-06;0.045039
4e-06;0.073294
4e-06;0.044567
5e-06;0.04551
5e-06;0.045716
4e-06;0.045936
4e-06;0.046111
5e-06;0.046594
4e-06;0.046998
4e-06;0.046174
5e-06;0.047255
5e-06;0.046736
5e-06;0.046606
4e-06;0.046596
4e-06;0.04878
5e-06;0.048232
5e-06;0.046772
6e-06;0.047623
4e-06;0.048354
3e-06;0.04822
4e-06;0.048778
5e-06;0.048659
4e-06;0.05056
4e-06;0.047608
5e-06;0.049261
4e-06;0.048557
4e-06;0.050832
6e-06;0.049637
4e-06;0.057704
3e-06;0.050332
4e-06;0.050083
4e-06;0.051315
4e-06;0.053869
4e-06;0.05135
4e-06;0.051986
4e-06;0.052753
4e-06;0.051955
5e-06;0.060038
4e-06;0.052531
4e-06;0.051985
4e-06;0.055261
7e-06;0.053688
4e-06;0.060586
4e-06;0.057147
5e-06;0.056738
4e-06;0.054368
3e-06;0.053197
4e-06;0.053766
5e-06;0.05427
4e-06;0.054749
5e-06;0.055775
4e-06;0.054397
3e-06;0.056237
4e-06;0.054963
4e-06;0.055003
5e-06;0.055415
4e-06;0.055555
4e-06;0.056208
5e-06;0.056436
4e-06;0.056923
4e-06;0.056588
4e-06;0.056983
3e-06;0.056913
4e-06;0.057014
5e-06;0.058289
5e-06;0.057841
5e-06;0.057535
4e-06;0.057994
4e-06;0.059139
3e-06;0.058317
4e-06;0.058315
4e-06;0.059015
5e-06;0.059328
4e-06;0.059804
4e-06;0.05968
4e-06;0.060011
4e-06;0.065638
4e-06;0.060474
3e-06;0.060161
5e-06;0.060868
4e-06;0.065032
4e-06;0.060903
4e-06;0.061188
5e-06;0.061551
5e-06;0.073305
5e-06;0.078577
4e-06;0.061668
4e-06;0.062159
4e-06;0.063143
5e-06;0.067692
5e-06;0.062834
5e-06;0.063114
5e-06;0.063828
1.3e-05;0.064156
5e-06;0.064186
6e-06;0.064409
4e-06;0.06886
5e-06;0.06814
4e-06;0.06489
4e-06;0.064973
4e-06;0.065702
4e-06;0.06513
4e-06;0.065764
3e-06;0.067958
4e-06;0.068507
4e-06;0.06587
3e-06;0.066696
3e-06;0.068575
4e-06;0.067432
4e-06;0.067293
5e-06;0.067488
3e-06;0.068219
6e-06;0.068594
6e-06;0.065883
5e-06;0.068467
4e-06;0.068804
6e-06;0.068106
5e-06;0.072886
4e-06;0.075645
5e-06;0.071869
6e-06;0.078653
5e-06;0.098583
3e-06;0.06966
5e-06;0.070349
5e-06;0.070901
5e-06;0.068223
5e-06;0.071651
5e-06;0.069871
4e-06;0.071438
5e-06;0.072151
2e-06;0.074109
4e-06;0.07443
4e-06;0.075002
5e-06;0.072661
4e-06;0.082939
4e-06;0.087791
4e-06;0.089265
4e-06;0.075339
3e-06;0.074714
4e-06;0.07442
4e-06;0.074961
6e-06;0.076507
4e-06;0.07556
4e-06;0.08217
4e-06;0.080249
5e-06;0.078012
4e-06;0.075801
4e-06;0.076918
4e-06;0.077315
5e-06;0.077993
4e-06;0.078393
4e-06;0.07863
4e-06;0.077755
6e-06;0.081314
5e-06;0.080574
5e-06;0.091392
4e-06;0.086208
1.4e-05;0.086766
5e-06;0.080866
5e-06;0.081429
4e-06;0.080482
4e-06;0.080479
5e-06;0.080837
4e-06;0.081365
4e-06;0.080457
5e-06;0.081287
5e-06;0.095448
5e-06;0.081491
4e-06;0.08252
4e-06;0.079865
5e-06;0.083691
5e-06;0.08059
5e-06;0.081088
4e-06;0.081403
4e-06;0.082031
5e-06;0.083781
5e-06;0.082924
5e-06;0.085334
6e-06;0.083969
5e-06;0.083055
5e-06;0.081139
4e-06;0.087463
3e-06;0.085621
5e-06;0.085065
4e-06;0.083837
5e-06;0.08462
5e-06;0.08458
4e-06;0.08392
5e-06;0.084847
5e-06;0.089706
5e-06;0.085608
5e-06;0.083671
6e-06;0.088493
5e-06;0.08966
5e-06;0.087963
4e-06;0.088137
4e-06;0.088192
5e-06;0.086124
5e-06;0.090281
6e-06;0.088356
6e-06;0.088667
5e-06;0.089653
5e-06;0.090943
3e-06;0.09231
4e-06;0.091386
5e-06;0.093403
6e-06;0.099539
4e-06;0.091804
3e-06;0.091984
4e-06;0.093398
5e-06;0.091267
5e-06;0.092506
4e-06;0.094255
5e-06;0.092355
5e-06;0.092204
6e-06;0.094527
4e-06;0.093546
5e-06;0.093101
6e-06;0.093281
5e-06;0.099857
5e-06;0.09351
4e-06;0.09425
5e-06;0.097563
5e-06;0.092921
5e-06;0.093817
4e-06;0.099574
4e-06;0.098032
5e-06;0.098277
4e-06;0.097842
4e-06;0.096393
4e-06;0.100533
5e-06;0.096657
5e-06;0.097343
4e-06;0.098014
4e-06;0.100275
5e-06;0.109278
5e-06;0.099938
5e-06;0.121458
5e-06;0.109617
4e-06;0.101421
4e-06;0.101957
6e-06;0.101592
4e-06;0.102357
6e-06;0.101888
5e-06;0.102753
5e-06;0.103515
4e-06;0.103432
5e-06;0.10194
5e-06;0.103923
5e-06;0.104896
5e-06;0.105498
3e-06;0.106948
4e-06;0.105941
4e-06;0.104931
4e-06;0.105544
6e-06;0.108259
4e-06;0.110945
4e-06;0.105943
4e-06;0.10977
5e-06;0.115104
4e-06;0.106774
5e-06;0.111217
4e-06;0.108429
5e-06;0.109229
4e-06;0.111686
5e-06;0.108808
4e-06;0.10841
5e-06;0.106265
5e-06;0.110212
5e-06;0.119434
5e-06;0.110199
6e-06;0.111014
